komentar,timestamp,sentiment
buat makan kok sampai miliaran..makan mas batangan kah pak🤣🤣,2025-04-21 11:09:06+00:00,negatif
inflasi tingi tingi nominal korup jg makin ting lah🤭🤭,2025-04-21 11:03:31+00:00,negatif
Nangis minta dibebaskan? Kalau gak ketangkep masih bisa senyum senyum sumringah itu🤣,2025-04-21 10:50:20+00:00,negatif
"sampe segede babon gitu kekenyangan duit rakyat , muak denger bininya nangiss 🗿🗿🗿",2025-04-21 10:16:18+00:00,negatif
"Enak lah masuk penjara di indonesia ...smua ada fasilitas nya,😅",2025-04-28 01:49:14+00:00,negatif
pesona Indonesia liat ini😭,2025-04-22 11:05:04+00:00,positif
astaghfirullah sampah di korup😭😭,2025-04-22 14:53:42+00:00,positif
bro колтоІ koruptor ресан😹,2025-04-22 15:13:43+00:00,negatif
kenapa nangis,2025-04-22 02:11:06+00:00,netral
dirinya bersalah malah minta di bebaskan lawak lawak,2025-04-22 15:29:20+00:00,negatif
"Untuk makan apa 75,9m
sedangkan kami satu hari saja tidak sampai 100k☹️☹️",2025-04-25 05:46:13+00:00,negatif
malah ngelawak 😹😹😹,2025-04-22 15:51:30+00:00,negatif
enak banget tuh lagu,2025-04-22 06:29:22+00:00,negatif
😭org jujur sekarang langka.. astaghfirullah lindungilah akidah kami Robb 🤲,2025-04-24 08:44:29+00:00,netral
"yg pasti mkanan premium kk,gk mngkin makanan asongan",2025-04-22 18:06:19+00:00,netral
izin pakai videonya 🙏,2025-04-22 07:57:05+00:00,positif
kok ketawa bg,2025-04-22 01:17:21+00:00,netral
yang makan aja bisa 75.9 miliyar 🙂,2025-04-20 03:06:35+00:00,negatif
ini ost film Casper yang baru kah?,2025-04-22 12:45:45+00:00,netral
suara gak sesuai perawakan😅,2025-04-25 06:04:13+00:00,positif
"bikin soundtrack jj yuk pake suaranya, pasti lucu 😂",2025-04-23 01:34:42+00:00,netral
Kunaon ari sia ai korupsi bhgia ngakak ai ngs kapangih aduh alah lier teu sia,2025-04-25 09:53:30+00:00,negatif
"Pantes sampah di serpong gunung mengunung pak tidak ad pengelolahan tepat,menyengsarakan rakyat aja udah di pilih rakyat juga",2025-04-25 03:26:51+00:00,negatif
"astaghfirullah hal adziim.. mereka tuh ga malu yah kalau di bilang tikus berdasi😭😭kalau saya mah malu, jgn kan uang segitu, seribu perak aja malu kalau saya lupa bayar",2025-04-21 14:49:39+00:00,negatif
DIAM!!!,2025-04-21 14:26:46+00:00,positif
BOBROK BANGET KELAKUAN.,2025-04-21 13:33:32+00:00,negatif
lorang,2025-04-21 13:19:44+00:00,positif
@gerindra menyenyenye,2025-04-21 13:12:07+00:00,positif
ngising sagede nyiru dia lah😁,2025-04-24 09:28:03+00:00,positif
Ya minimal ngotak lah di korup sampe miliarin gtu😭,2025-04-21 13:03:30+00:00,negatif
"tangisan palsu itu,, nanti juga di sel di raja kan",2025-04-25 09:11:32+00:00,negatif
makan anak istri 5 miliar cukup ngtt,2025-04-24 10:18:04+00:00,positif
sampah:jadi siapa yg sampah🗿,2025-04-22 04:35:26+00:00,positif
aku mengenalnya uang X. uang hasil dari haram. enggak boleh kasih makan keluarga kalau uang X untuk bersenang-senang foya foya. tidak bisa jadikan uang sedekah anak yatim.,2025-04-21 10:08:06+00:00,negatif
AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK AWOK,2025-04-21 09:45:30+00:00,netral
manusia sepert ini harus di kesihani?😂,2025-04-25 01:33:44+00:00,negatif
Baru kali ini koruptor nangis🗿,2025-04-23 11:23:45+00:00,negatif
weylah sampah woy sampah bisa2 nya d korup😭,2025-04-22 06:12:48+00:00,negatif
iya kali sampahnya sampah tembaga kuningan kabel 😹😹,2025-04-21 09:38:24+00:00,negatif
makan dosa kayaknya soalnya sampe nangis 🤭,2025-04-23 11:21:35+00:00,netral
Suara nangisnya kek pasien ningsih tinampi yg kesurupan😭,2025-04-21 08:22:56+00:00,negatif
semua2 di korupsi amsionggg 😞😞,2025-04-22 06:39:42+00:00,negatif
jgn ada belas kasihan..pokoknya penjarakan jgn dikasi ampun,2025-04-23 10:05:33+00:00,negatif
"pantes klo lihat2x org pad ada yg kaya tajir tp bukn pengusaha ya curiga jg ya... kerja ny apa?? kok bisa kaya tajir punya bnyak harta... klo PNS yg jujur bngt, takut akherat.. ga ada yg kaya punya harta bnyak.... tetangga seorg audit keuangan krn jujur takut akherat... kehidupan ny biasa2x sj... itu yg PNS jujur... tp smua kmbali kpd org tsb.. ya coba az yg swasta kerja puluhan thn dg jbtn manager pun gaji besar... ga ada kaya2x level kehidupan ny biasa 2x sj",2025-04-18 04:51:21+00:00,negatif
"ayo kawal sampe dapet hukuman setimpal,",2025-04-18 04:47:25+00:00,negatif
"makanannya g seberapa TPI bahan2 nya diambil dr Alaska,dn cefnya artis dr luar negri,mknya smpai 75,9 m",2025-04-18 04:30:15+00:00,negatif
🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,2025-04-18 04:20:11+00:00,positif
"negara ini kaya...padahal biyarin aja bebas...kasiyan..😭😭😭😭.
suaranya sangat menyayat hati",2025-04-18 04:17:38+00:00,positif
adili owi,2025-04-18 04:04:07+00:00,positif
owalah sampah ajah ikut d korupsi,2025-04-18 04:01:52+00:00,negatif
aku liat video ini kecepatan 2x jadi lebih ngakak😂😌,2025-04-18 03:33:57+00:00,positif
"dramanya, cocok masuk di perfilman korea 🔥",2025-04-18 03:29:23+00:00,positif
Bagus buat ringtone wkwkw,2025-04-18 03:28:18+00:00,netral
Segala urusan.. sampai sampahpun bisa dikorupsi,2025-04-18 03:24:07+00:00,positif
Mulyono effect,2025-04-18 03:16:42+00:00,positif
"75,9 M ini keluarganya request makan daging wagyu terus kali ya",2025-04-18 02:56:14+00:00,positif
"Jngan pura"" bjir kelihatan itu🤣",2025-04-18 02:21:32+00:00,netral
"Sandiwara itu, sebanyak itukah makan keluarganya?",2025-04-18 02:04:12+00:00,netral
masyarakat mati2an cari uang buat bayar pajak dll untuk kebutuhan pemerintah tp anggota pemerintahannya banyak yg korup,2025-04-18 01:58:13+00:00,negatif
"baru tau saya kalo sampah juga bisa di korupsi, padahal sampah tinggal mungut di jln juga banyak😭😭😭",2025-04-18 01:46:36+00:00,negatif
Saia pikir itu tadi suara keluarnya yg nangis😂,2025-04-18 01:15:45+00:00,negatif
kemapa tidak BALOK saja 🙏🙏,2025-04-18 01:07:11+00:00,netral
lucu ya negri niiii yallah,2025-04-18 01:03:50+00:00,negatif
kl dimaafkan nnt yg pd korupsi ikutan,2025-04-18 00:29:15+00:00,negatif
"bandung juga, DLH gk mau di tf",2025-04-18 00:25:14+00:00,positif
Tolong yg nangis disuruh diem,2025-04-18 00:21:28+00:00,negatif
Astagfirullah ada lagi korupsi sampah 😭,2025-04-18 00:00:07+00:00,negatif
"makannya belajar yg bener, 75m jangan dihabisin semua kalo ada sisa kan bisa buat beli voucher pengurangan masa tahanan",2025-04-17 23:49:17+00:00,negatif
"waduh ku makan ubi,jagung ,tiwul harga 20 000 aja muntah ,perutku sampe keras ,
itu milyaran 😭",2025-04-17 23:45:06+00:00,negatif
lebih kasian sama Kulo bangunan yang bayaran nya 500000 perbulan,2025-04-17 23:30:49+00:00,negatif
apakah cuma dlh tangsel😁,2025-04-17 23:05:31+00:00,netral
oallahhhhhh....biarkan saja pak...kan dia SDH berbuat baik..oallahhhh....kasihan anak istrinya...🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,2025-04-17 22:55:55+00:00,netral
"Pesona Indonesia: asikk, ada sound baru 🤩",2025-04-17 20:21:44+00:00,positif
bingun mau hujat apa engga,2025-04-17 08:55:37+00:00,negatif
gk ngerti lg g sama orang konoha..,2025-04-17 08:52:40+00:00,negatif
tenang bro itu mah sedikit nnti jg pejabat bnyak yg bela😂😂😂,2025-04-17 08:52:14+00:00,netral
@Belle makan apa ini anak sm istrinya 75.9 M yaampun. Sampah pun dikorupsi 😩,2025-04-17 08:50:19+00:00,negatif
Kalau korupsi minta di bebaskan mesti kasih tahu Prabowo.. Krn Prabowo yg bilang kalau koruptor di tangkap kasihan anak istrinya,2025-04-17 08:42:31+00:00,negatif
Ya ampun cuna 75 milyar doang iklasin aja tidak akan membuatmu miskin,2025-04-17 08:39:27+00:00,negatif
sampah ajah di korupsi🗿,2025-04-17 08:29:19+00:00,negatif
"loh ko yg di tangkep istrinya pak,bukan suami nya",2025-04-17 08:22:05+00:00,negatif
apaaa lagi ini 🤣🤣🤣 meweknya sampek segitunya,2025-04-17 08:16:01+00:00,netral
bisa nangis juga 😅😅😅😅 pas duit abis ketauan lagi 🤗🤗🤗,2025-04-17 08:10:39+00:00,netral
sebelum ketangkap..ketawa ketiwi kali ya,2025-04-17 08:02:10+00:00,negatif
gua kira suara kunti nangis,2025-04-17 07:53:34+00:00,netral
"sak keluarga, sak dulur2e Lemu-Lemu..",2025-04-17 07:50:09+00:00,netral
"sabar pakkk,,cup cupp cuuppp😁😁😁",2025-04-17 07:48:32+00:00,positif
buat back sound cakep ni.. 🤭,2025-04-17 07:45:38+00:00,negatif
buat sound enak ga ?,2025-04-17 07:42:36+00:00,netral
MASIH BISA BISA NYA KORUPTOR NAGIS 😡,2025-04-17 07:41:21+00:00,negatif
terbangkan ke sentinel island,2025-04-17 07:34:39+00:00,negatif
negara di penuhi penghuni setan.. berlomba lomba untuk korupsi..,2025-04-17 07:32:25+00:00,negatif
kukira karna kesenengan dijemput sambil bernyanyi dia😁😁,2025-04-17 07:32:03+00:00,netral
Kasihan anak istrinya jngn smp harta ny disita,2025-04-17 07:31:01+00:00,negatif
75 milyar dbagi 75 org agota kluarganya nabung di bca dh jadi nasabah prioritas,2025-04-17 07:30:13+00:00,negatif
Ini yg waktu itu sampah ny di kirim ke kota serang itu juga yaaah???,2025-04-17 07:25:57+00:00,negatif
"saya mau gantiin dia masuk penjara,tapi uang 75,9 miliar kasih sama anak istri saya.",2025-04-17 07:24:30+00:00,negatif
"tikus makannya sampah, cuman inimah kebanyakan😹",2025-04-17 07:19:23+00:00,positif
seriosa bjirr,2025-04-17 07:17:27+00:00,negatif
😭😭😭 nangis nya kyk suara rx king bjiiierr 😂,2025-04-17 07:15:27+00:00,positif
Raungan tangisnya mengalihkan wartawan agar tdk bisa di wawancarai....😂,2025-04-17 07:11:22+00:00,negatif
lemaah🤣,2025-04-17 07:09:40+00:00,positif
"Kasihan itu udah lepasih aja, kita gak tau kesulitan orang, mungkin anak nya butuh susu..",2025-04-17 10:22:32+00:00,negatif
sedang mengetik........,2025-04-17 10:19:43+00:00,negatif
bebaskan pak..75m blm bs beli buggati..tnggu 250m br tangkap,2025-04-17 10:01:38+00:00,negatif
"buayaaa 😂😂😂
padahal di penjara pada joget, dangdutan
happy2 😂😂😂",2025-04-17 10:01:16+00:00,negatif
Sound tangisan buat film horor cocok👌🤭,2025-04-17 09:54:58+00:00,netral
rata2 korup.. kek mna la ngr ini,2025-04-17 09:50:21+00:00,negatif
"🤣🤣 udah udahhh jngn nangis, hukumannya paling lama 3thn, dipenjara enak kok, kamar mewah, kalau mau pelisiran tinggal bayar sipir. klw udah bebas kan tetap bnyak duitnya, tetap jdi orang kaya 😁",2025-04-17 09:45:59+00:00,negatif
"tenang pak, korupsi hukumannya paling cuma 2 bulan",2025-04-17 09:43:23+00:00,negatif
saya mendengar kicauan burung yg sangat merdu🥰,2025-04-17 09:41:09+00:00,positif
"beruntung bagat ya bapak Prabowo jadi presiden bisa di berantas korupsi di Indonesia secepatnya ini👍👍👍, 50 % korupsi di Indonesia sudah ke tangkap
apalagi korupsi pertamina dan timah👍",2025-04-17 09:35:03+00:00,negatif
KALIAN NONTONNYA SAMBIL NGAPAIN?,2025-04-17 09:31:58+00:00,negatif
"ADEEEHHH, INI NEGARA PARA PEJABATNYA PAKAI SEGALA CARA YA UNTUK KORUPSI🙂😭🙃",2025-04-17 09:31:10+00:00,positif
"75,9 M , Kasihan nya,Masuk penjara🥹🥲 Cukup untuk mengangkat kemiskinan orang lain dari pada untuk keluar mu😁😁",2025-04-17 09:25:49+00:00,netral
"maafkan saja dia pak Secara kekeluargaan, lagian cuman 75 miliar gak membuat negara miskin😏",2025-04-17 09:23:45+00:00,negatif
😂😂😂klu giliran poya2 lupa td nya,2025-04-17 09:22:46+00:00,positif
Ya Allah semoga bebas kan dari dunia🤲🤲 agar tenang di sana🤲🤲,2025-04-17 09:22:26+00:00,negatif
kisah cerita konoha semuanya sama,2025-04-17 09:21:20+00:00,positif
kesian dia sampe mulung sampah demi anak istri malah di penjara 🗿,2025-04-17 09:15:37+00:00,negatif
"ada yg bilang tangisan seorang bapak adalah yg terjujur iklas dr lubuk hati, tapi tidak dia sih😂",2025-04-17 09:13:47+00:00,negatif
kebanyakan pak ngambil nya 100juta ja kenyang,2025-04-17 09:10:25+00:00,negatif
"75,9M buat beli makan??🥺🥺🥺 apa anak istrinya makan dendeng gajah, tumis anakonda, sama gulai dinosaurus?",2025-04-17 09:07:07+00:00,negatif
di indonesia ni apa yg ga dikorupsi 😂,2025-04-17 09:06:20+00:00,negatif
cuma 75 milyar.. yg 300T aman,2025-04-17 09:05:51+00:00,negatif
"75,9 buat makan anak istri, gue dikasih 3jt buat makan aja udah bersyukur🙏",2025-04-17 09:03:05+00:00,negatif
"Hari2 scroll tt isinya kl gak korup, ya selingkuh. Emg dunia anj😭😭😭",2025-04-17 09:00:42+00:00,negatif
"tangisan palsu,udah puas memakan duit rakyat dan duit negara",2025-04-17 08:56:17+00:00,negatif
"tenang Bu walaupun suami ibu maling ratusan triliun,ingat ini Konoha paling lama hukumnya 1 tahun udah keluar 😂😂",2025-04-29 01:08:34+00:00,negatif
😭,2025-04-27 11:21:31+00:00,positif
melebihi firaun . sampah aja di makan,2025-04-27 06:08:37+00:00,negatif
kaga usah nangis bos kan waktu korupnya kaga nangis untuknya kalian kan sempet menikmati 😝,2025-04-27 04:30:21+00:00,negatif
😂😂😂😂😂😂😂,2025-04-27 03:21:39+00:00,positif
😂😂😂,2025-04-27 01:44:14+00:00,positif
"Gilak rakus banget istri dan anaknya yaa, kayak nggak ada puasnya 🤨",2025-04-26 04:11:05+00:00,negatif
"padahal dia kerja kan udah di gaji rakyat yang gaji, nah gaji nya buat.makan anaknya, bukan malah makan uang rakyat",2025-04-25 19:53:59+00:00,netral
klo makan nya udah kekenyangan ya pasti nya muntah 🤑🤑🤑,2025-04-25 14:21:03+00:00,negatif
terkenal dengan negara ter dzalim.. yg didzalimi rkyt kecil,2025-04-25 13:57:01+00:00,positif
itu ketawa anjirr bukan nangis🤣🤣,2025-04-25 13:02:00+00:00,negatif
"bjir makan apaan yg 75,9m daging putri duyung? ato steak t rex?",2025-04-25 12:53:46+00:00,negatif
beban negara,2025-04-25 08:28:09+00:00,positif
ini negara apasih anj,2025-04-25 07:39:55+00:00,positif
kyk mbak kunkun 😐,2025-04-25 06:44:35+00:00,netral
lah sampah di makan buat anak istri 🗿,2025-04-25 06:05:39+00:00,positif
lepaskan aja kasian,2025-04-25 05:50:52+00:00,positif
makan apaan,2025-04-17 06:42:13+00:00,netral
"kata pak prabowo jangan rampas aset y,kasian anak istri y,,,",2025-04-17 06:37:41+00:00,netral
salama tidak ada hukuman M4 T1.. korupsi tidak akan pernah hilang/berkurang😌,2025-04-17 06:37:36+00:00,negatif
hidup terasa sulit🏳gara gara banyak koruptor,2025-04-17 06:34:37+00:00,positif
anjir 70M,2025-04-17 06:29:59+00:00,negatif
enak aja udah kenyang minta di bebasin...proses dong,2025-04-17 06:28:23+00:00,negatif
sampah sja di korupsi 😂😂,2025-04-17 06:28:16+00:00,negatif
mantap tangkap koruptor,2025-04-17 06:16:17+00:00,negatif
aaaang ang ang ang,2025-04-17 06:14:05+00:00,negatif
😂😂😂,2025-04-17 06:07:28+00:00,positif
kok nggak ada yang ketawa🤣🤣,2025-04-17 06:03:14+00:00,netral
rimex jadiin funk 😹,2025-04-17 05:58:57+00:00,positif
"miskin miskinkan miskinkan,,sah kan UU sita aset koruptor....",2025-04-17 05:45:38+00:00,negatif
suara tangisannya sangat tragis,2025-04-17 05:14:24+00:00,negatif
waktu makan bahagia😂😂,2025-04-17 05:12:57+00:00,positif
gw bantuin nangis nih bang biar tambah rame 😭😭😭😭😭😭😭😭😭😭,2025-04-17 05:09:42+00:00,negatif
ngapain nangis gok ???,2025-04-17 05:07:42+00:00,negatif
lu belum tau presiden yg sekarang makanya jangn macam2 ketangkap kan lo😹😹,2025-04-17 04:39:18+00:00,negatif
"suruh busuk dalam penjara ,aset di sita",2025-04-17 04:33:33+00:00,negatif
😂😂😂,2025-05-02 05:16:54+00:00,positif
"😭😭😭
ikut sedih juga
kenapa ketahuan",2025-04-30 19:07:27+00:00,positif
gpp bu dipenjara nnt udah slesai hukuman ny kn bsa kluar😂😂😂,2025-04-29 15:19:44+00:00,negatif
😂😂😂,2025-04-29 13:07:07+00:00,positif
syampahhh dikoruppsyong buat makan ??? 😐,2025-04-24 13:05:16+00:00,negatif
makan apa 75m. makan kapal selam?,2025-04-24 13:04:23+00:00,negatif
@pesonaindonesia,2025-04-24 12:58:33+00:00,negatif
semua ini karna abah anis mangkanya koruptor pada ketangkep... terimakasih bapak anis Rasyid Baswedan 😇,2025-04-24 12:38:24+00:00,negatif
😅😅😅😅😅,2025-04-24 12:32:16+00:00,positif
"nangis kejang""😹",2025-04-24 12:29:23+00:00,netral
bekingan nya kurang kuat(makanya gak dikasih masker)-1000 aura,2025-04-24 12:20:01+00:00,negatif
75m makan apa daging Dajjal?🥰,2025-04-24 12:05:37+00:00,negatif
ditangkep soalnya makan sendiri,2025-04-24 11:59:50+00:00,netral
ohh ini film azab ya,2025-04-24 11:42:27+00:00,negatif
"kayak nya dia nyesel korupsi
.
.
.
.
.
nya sedikit",2025-04-24 11:41:02+00:00,negatif
75 miliyar buat makan sehari 🤣🤣,2025-04-24 11:30:00+00:00,negatif
ang ang ang ang ang ang ang ang ang ang😭,2025-04-24 11:13:14+00:00,netral
Pantesan serpong bau sampah 24 JAM 🤣,2025-04-24 10:36:06+00:00,negatif
"Di negara kita proyek apapun di korupin, gimana kitabnya menikmati pembangunan, dana wes ntek",2025-04-24 10:25:07+00:00,positif
kasian anak nya makan uang haram,2025-04-24 10:16:54+00:00,negatif
semoga ada yang jadi presidennya tegas bngt trus kalo ada yng korup di ambil semua harta dan di biarin aja,2025-04-24 09:30:06+00:00,negatif
semua kebijakan dikorup🤣,2025-04-24 08:24:14+00:00,positif
"kasih makan apa jir, lagian kasih makan malah di kasih makanan haram",2025-04-24 08:00:30+00:00,negatif
la makan apaan 75.9 M? 😭😭😭 lu beli rukonya bahkan jg bisa,2025-04-25 03:38:51+00:00,negatif
"75,9 M makan apa njir 🤭 mie ayam seumur hidup?",2025-04-25 00:17:19+00:00,negatif
lu opera atau nangis sihh😭,2025-04-24 15:40:35+00:00,netral
salah sendiri su merugikan negara 🤭🤭,2025-04-24 15:19:59+00:00,negatif
"makan apa sih anak sama istri 75,9 miliyar itu banyak banget loh 😭😭😭",2025-04-24 15:18:49+00:00,negatif
"ngambil untung enggak apa apa, tapi ini terlalu banyak pak 🙄🥀✨",2025-04-24 14:47:12+00:00,negatif
sampah emang bisa makan sampah?,2025-04-24 14:36:24+00:00,netral
lebih percaya Agus nangis sih drpd ini 🥰,2025-04-24 13:51:15+00:00,positif
"actingnya bas1, berharap belas kasih dari siapa wahai bapaQ?",2025-04-24 13:42:29+00:00,negatif
kaga ada habis habis nya ya . negara apa sih ini 😂,2025-04-24 13:35:36+00:00,negatif
YA ALLAH APAAN SI INI😭😭,2025-04-24 13:30:45+00:00,positif
"Bukannya malah bagus, sampah dikorupsi.. Lingkungan jadi bersih.",2025-04-24 06:58:01+00:00,netral
abis ini mulyono ditangkap juga,2025-04-24 06:42:36+00:00,negatif
itu orang gak dikasih gaji?🤡,2025-04-24 06:08:20+00:00,negatif
Kok gak ada habisnya korupsi di negri ini 😌,2025-04-24 05:47:07+00:00,negatif
malah kluruk😭,2025-04-24 05:23:23+00:00,netral
Buat sound tiktok cakep tuh suara tangisnya.,2025-04-24 03:51:14+00:00,negatif
1 juta UDAH CUKUP OI OI😭,2025-04-22 13:37:24+00:00,negatif
SEMUANYA AJA KORUPSI ANJJ,2025-04-22 13:04:33+00:00,negatif
jir 75.9 miliar mending buat beli rumah jir,2025-04-22 12:55:36+00:00,negatif
aplh,2025-04-22 12:47:22+00:00,netral
"""plak"",nyamuk suara nya gitu ya?",2025-04-22 12:20:51+00:00,negatif
emang anak istri nya makan apa ampe 75 miliar 😂😂,2025-04-22 12:04:04+00:00,negatif
"pasti bebas itu mah, atau tida penjaranya seperti istana🧐",2025-04-22 12:00:12+00:00,negatif
"@rawrrr🦖 ""eHm eeemm emeeemm eeemm mmmm eem😭""",2025-04-22 11:53:50+00:00,negatif
Mesin rotor berjalan,2025-04-22 11:51:26+00:00,positif
@Pesona Indonesia jadiin sound aja min,2025-04-22 11:51:22+00:00,netral
trus kasus yg 271t itu gmn wak?,2025-04-22 11:49:19+00:00,negatif
@avrillianizhr,2025-04-22 11:41:01+00:00,negatif
"kami aja yang miskin beli nasi Padang 10.000 dibagi 4 lah kau 75.9m untuk makan enak dan Hedon Hedon , kami rakyat sengsara gara gara korupsi tau gak 🗿🗿",2025-04-22 11:27:06+00:00,negatif
negara lain kalo ada berita pasti berita nya teknologi baru klo di Konoha mah berita nya korupsi lagi korupsi lagi sampek bosennn🤭🤭🤭🤭🤭,2025-04-22 11:24:43+00:00,negatif
😨😨😨😨😨😨😨,2025-04-22 11:13:04+00:00,positif
